item_name,serving_size,household_serving,brand_name,ingredients,calories_(kcal),protein_(g),total_fat_(g),carbohydrates_(g),sugar_(g),fiber_(g),sodium_(mg),cholesterol_(mg),pakistani,meal_type
"WATERMELON CUPCAKES, WATERMELON",71.0 g,3 CUPCAKES,Not specified,"ICING SUGAR (SUGAR, CORNSTARCH), SUGAR, VEGETABLE OIL SHORTENING (CANOLA OIL, PALM OIL, PALM KERNEL OIL, MONOGLYCERIDES, POLYSORBATE 60), WATER, BLEACHED ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), EGGS, SOYBEAN AND/OR CANOLA OIL, CORN SYRUP, CHOCOLATE SPRINKLES (SUGAR, UNSWEETENED CHOCOLATE, COCOA POWDER [PROCESSED WITH ALKALI], MILK FAT, SOYBEAN LECITHIN [EMULSIFIER], NATURAL FLAVOR), MARGARINE (SOYBEAN OIL, PALM OIL, WATER, SALT, WHEY [MILK], SOYBEAN LECITHIN, MONOGLYCERIDES, NATURAL FLAVOR, VITAMIN A PALMITATE, VITAMIN D3), MODIFIED CORNSTARCH, WHEY (MILK), NONFAT DRY MILK, MONO-AND DIGLYCERIDES, NATURAL AND ARTIFICIAL FLAVOR, BUTTER (CREAM, SALT), LEAVENING BLEND (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE, CORNSTARCH, MONOCALCIUM PHOSPHATE, CALCIUM SULFATE), SALT, COLOR (FD&C RED #40 LAKE, FD&C YELLOW #5, FD&C BLUE #1, FD&C RED #3, BEET POWDER), EMULSIFIER (PROPYLENE GLYCOL MONO-AND DIESTERS OF FATS AND FATTY ACIDS, MONO- AND DIGLYCERIDES, SOYBEAN LECITHIN, CITRIC ACID [PRESERVATIVE]), SOYBEAN LECITHIN.",423.0,2.82,21.1,54.9,43.7,0.0,282.0,28.0,True,Unhealthy
"WATERMELON CUPCAKES, WATERMELON",71.0 GRM,3 cupcakes,FRESHNESS GUARANTEED,"SUGAR, WATER, BLEACHED ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), PALM OIL, SOYBEAN OIL, CORN STARCH, CORN SYRUP, FOOD STARCH-MODIFIED, LEAVENING (SODIUM ACID PYROPHOSPHATE, BAKING SODA, MONOCALCIUM PHOSPHATE, SODIUM ALUMINUM PHOSPHATE, ALUMINUM SULFATE), MONO-AND DIGLYCERIDES, EGGS, SALT, PALM KERNEL OIL, NONFAT MILK, EGG WHITES, NATURAL AND ARTIFICIAL FLAVOR, POLYSORBATE 60, COCOA (PROCESSED WITH ALKALI), WHEY, TAPIOCA STARCH, GUAR GUM, PROPYLENE GLYCOL MONO-AND DIESTERS OF FATS AND FATTY ACIDS, POTASSIUM SORBATE (PRESERVATIVE), MILK PROTEIN CONCENTRATE, XANTHAN GUM, DEXTRIN, SOY PROTEIN ISOLATE, SUNFLOWER LECITHIN, CELLULOSE GUM, SODIUM STEAROYL LACTYLATE, SOY LECITHIN, CONFECTIONERS GLAZE, RED 40, YELLOW 5, CARNAUBA WAX, BLUE 1, RED 3.",408.0,1.41,18.3,60.6,45.1,0.0,352.0,7.0,True,Unhealthy
"WATERMELON DOTS, WATERMELON",29.0 g,8 Dots,TOOTSIE,"CORN SYRUP, SUGAR, FOOD STARCH-MODIFIED, MALIC ACID, ARTIFICIAL FLAVOR, SODIUM CITRATE, ARTIFICIAL COLORS (INCLUDING FD&C RED 40, YELLOW 5, BLUE 1).",345.0,0.0,0.0,82.8,51.7,0.0,34.0,0.0,True,Unknown
"WATERMELON DRINK, WATERMELON",355.0 MLT,12 fl oz,TROPICANA,"FILTERED WATER, SUGAR, WATERMELON JUICE CONCENTRATE, APPLE JUICE CONCENTRATE, GRAPE JUICE CONCENTRATE, CITRIC ACID AND NATURAL FLAVORS.",39.0,0.0,0.0,9.58,9.58,0.0,4.0,0.0,True,Unknown
"WATERMELON DRINK, WATERMELON",162.0 MLT,5.5 fl oz,TROPICANA,"FILTERED WATER, ORGANIC APPLE JUICE CONCENTRATE, NATURAL FLAVORS, ORGANIC WATERMELON JUICE CONCENTRATE, ASCORBIC ACID (VITAMIN C), ORGANIC CARROT JUICE CONCENTRATE, CITRIC ACID AND ORGANIC BLACK CURRANT CONCENTRATE.",25.0,0.0,0.0,5.56,4.94,0.0,3.0,0.0,True,Unknown
"WATERMELON DRINK, WATERMELON",240.0 ml,8 OZA,TROPICANA,"FILTERED WATER, SUGAR, WATERMELON JUICE CONCENTRATE, APPLE JUICE CONCENTRATE, GRAPE JUICE CONCENTRATE, CITRIC ACID, NATURAL FLAVORS.",38.0,0.0,0.0,9.58,9.17,0.0,4.0,0.0,True,Unknown
"WATERMELON GELATIN, WATERMELON",19.0 GRM,1/6 Package,SONIC,"SUGAR, GELATIN, CONTAINS 2% OR LESS OF THE FOLLOWING: NATURAL AND ARTIFICIAL FLAVORS, FUMARIC ACID, SODIUM CITRATE, MALTODEXTRIN, MALIC ACID, SUCRALOSE, ACESULFAME POTASSIUM, RED 40.",368.0,5.26,0.0,84.2,84.2,0.0,368.0,0.0,True,Unknown
"WATERMELON GELATIN, WATERMELON",19.0 GRM,1/6 Package (19g),SONIC,"SUGAR, GELATIN, CONTAINS 2% OR LESS OF THE FOLLOWING: NATURAL AND ARTIFICIAL FLAVORS, FUMARIC ACID, SODIUM CITRATE, MALTODEXTRIN, MALIC ACID, SUCRALOSE, ACESULFAME POTASSIUM, RED 40",368.0,5.26,0.0,84.2,84.2,0.0,368.0,0.0,True,Unknown
"WATERMELON GUMMEEZ, WATERMELON",20.0 g,4 pieces,ZOLLI,"BRIGHTENING AGENT (VEGETABLE OIL AND CARNAUBA WAX), MALTITOL,_ISOMALT, PECTIN, CITRIC ACID, SODIUM CITRATE, ERYTHRITOL, NATURAL FLAVOR, NATURAL CURCUMA COLOR.",200.0,0.0,0.0,80.0,0.0,3.5,175.0,0.0,True,Unknown
"WATERMELON JUICE, WATERMELON",240.0 MLT,8 fl oz (240mL),JUICY JUICE,"WATER, APPLE JUICE CONCENTRATE, PEAR JUICE CONCENTRATE, CITRIC ACID, FRUIT AND VEGETABLE JUICE (COLOR), NATURAL FLAVORS, WATERMELON JUICE CONCENTRATE, ASCORBIC ACID (VITAMIN C)",33.0,0.0,0.0,7.5,7.5,0.0,6.0,0.0,True,Unknown
"WATERMELON KIWI, WATERMELON",480.0 MLT,1 BOTTLE,MISTIC,"FILTERED WATER, HIGH FRUCTOSE CORN SYRUP, PEAR JUICE CONCENTRATE, CITRIC ACID, NATURAL AND ARTIFICIAL FLAVORS, RED 40.",46.0,0.0,0.0,11.9,11.5,0.0,10.0,0.0,True,Unknown
"WATERMELON KOMBUCHA, WATERMELON",240.0 ml,8 OZA,BUDDHA'S BREW,"PURE ORGANIC KOMBUCHA (PURIFIED WATER, KOMBUCHA CULTURE, ORGANIC FAIR TRADE TEA, ORGANIC CANE SUGAR), ORGANIC WATERMELON JUICE.",19.0,0.0,0.0,4.58,4.58,0.0,4170.0,0.0,True,Unknown
"WATERMELON KOMBUCHA, WATERMELON",355.0 ml,12 OZA,HEALTH-ADE,"ORGANIC KOMBUCHA [FILTERED WATER, KOMBUCHA CULTURE (YEAST AND BACTERIA CULTURES), ORGANIC BLACK TEA, ORGANIC GREEN TEA, ORGANIC CANE SUGAR, CARBONATION], ORGANIC COLD-PRESSED WATERMELON JUICE, MALIC ACID.",13.0,0.0,0.0,3.38,2.82,0.0,0.0,0.0,True,Unknown
"WATERMELON LEMONADE, WATERMELON",355.0 MLT,12 fl oz (355 mL),TURKEY HILL,"WATER, HIGH FRUCTOSE CORN SYRUP, SUGAR, CONCENTRATED FRUIT JUICES (LEMON, PEAR, WATERMELON), CITRIC ACID, GUM ACACIA, ELDERBERRY JUICE CONCENTRATE FOR COLOR, NATURAL FLAVORS, ESTER GUM, ASCORBIC ACID, POTASSIUM SORBATE, SODIUM BENZOATE, BETA CAROTENE FOR COLOR",45.0,0.0,0.0,11.0,10.7,0.0,4.0,0.0,True,Unknown
"WATERMELON LEMONADE, WATERMELON",360.0 MLT,12 fl oz,SIGNATURE SELECT,"WATER, CANE SUGAR, LEMON JUICE CONCENTRATE, NATURAL FLAVORS, CITRIC ACID, ASCORBIC ACID (VITAMIN C) POTASSIUM SORBATE (PRESERVATIVE), FRUIT AND VEGETABLE JUICE (COLOR).",44.0,0.0,0.0,10.6,10.0,0.0,0.0,0.0,True,Unknown
"WATERMELON LEMONADE, WATERMELON",355.0 ml,12 OZA,TURKEY HILL,"INGREDIENTS: WATER, HIGH FRUCTOSE CORN SYRUP, SUGAR, CONCENTRATED FRUIT JUICES (LEMON, PEAR, WATERMELON), CITRIC ACID, GUM ACACIA, ELDERBERRY JUICE CONCENTRATE FOR COLOR, NATURAL FLAVORS, ESTER GUM, ASCORBIC ACID, POTASSIUM SORBATE, SODIUM BENZOATE, BETA CAROTENE FOR COLOR",45.0,0.0,0.0,11.0,10.7,0.0,4.0,0.0,True,Unknown
"WATERMELON LEMONADE, WATERMELON",240.0 MLT,8 fl oz (240mL) Per serving,SNAPPLE,"FILTERED WATER, SUGAR, CLARIFIED LEMON AND WATERMELON JUICE CONCENTRATES, CITRIC ACID, SEA SALT, ACACIA GUM, NATURAL FLAVORS, FRUIT JUICE CONCENTRATE (FOR COLOR)",33.0,0.0,0.0,7.5,7.08,0.0,15.0,0.0,True,Unknown
"WATERMELON LEMONADE, WATERMELON",240.0 MLT,8 fl oz (240mL),SNAPPLE,"FILTERED WATER, SUGAR, CLARIFIED LEMON AND WATERMELON JUICE CONCENTRATES, CITRIC ACID, SEA SALT, ACACIA GUM, NATURAL FLAVORS, FRUIT JUICE CONCENTRATE (FOR COLOR)",33.0,0.0,0.0,7.5,7.08,0.0,15.0,0.0,True,Unknown
"WATERMELON LICORICE, WATERMELON",21.0 GRM,1 twist,RURAL KING,"ENRICHED WHEAT FLOUR (WHEAT, IRON, NIACIN, THIAMIN, RIBOFLAVIN & FOLIC ACID), CORN SYRUP, HIGH FRUCTOSE CORN SYRUP, SUGAR, WATER, MODIFIED FOOD STARCH (CORN), NATURAL & ARTIFICIAL FLAVOR, APPLE JUICE CONCENTRATE, CITRIC ACID, MALIC ACID, SALT, SOY LECITHIN, GLYCERINE, SOY MONO- & DIGLYCERIDES, PALM OIL, ASCORBIC ACID, FD&C RED NO. 3, FD&C RED NO. 40.",286.0,0.0,0.0,76.2,38.1,0.0,119.0,0.0,True,Lunch
"WATERMELON LICORICE, WATERMELON",29.0 GRM,3 pieces,WILEY WALLABY,"SOLUBLE CORN FIBER, ALLULOSE, RICE FLOUR, TAPIOCA SYRUP, WATER, TAPIOCA STARCH, GLYCERIN, NATURAL FLAVOR, PALM OIL, MALIC ACID, SODIUM CITRATE, SUNFLOWER LECITHIN, FRUIT & VEGETABLE JUICE FOR COLOR, CITRIC ACID, FUMARIC ACID, TARTARIC ACID, STEVIA.",207.0,0.0,0.0,75.9,3.45,17.2,138.0,0.0,True,Lunch
"WATERMELON LICORICE, WATERMELON",29.0 GRM,3 pieces,WILEY WALLABY,"SOLUBLE CORN FIBER, ALL UL OSE, RICE FLOUR, TAPIOCA SYRUP, WATER, TAPIOCA STARCH, GLYCERIN, NATURAL FLAVOR, PALM OIL, MALIC ACID, SODIUM CITRATE, SUNFLOWER LECITHIN, FRUIT & VEGETABLE JUICE FOR COLOR, CITRIC ACID, FUMARIC ACID, TARTARIC ACID, STEVIA.",207.0,0.0,0.0,75.9,3.45,17.2,138.0,0.0,True,Lunch
"WATERMELON LIMEADE, WATERMELON",240.0 MLT,1 Tbsp,RYKOFF SEXTON,"FILTERED WATER, LIME JUICE, CANE SUGAR, WATERMELON PUREE, NATURAL FLAVORS, FRUIT AND VEGETABLE JUICES FOR COLOR.",50.0,0.0,0.0,12.9,11.7,0.0,2.0,0.0,True,Unknown
"WATERMELON LOLLIPOP, WATERMELON",28.0 GRM,1 PIECE,TARGET,"HARD CANDY (SUGAR, CORN SYRUP, ARTIFICIAL WATERMELON FLAVOR, RED 3, RED 40, BLUE 1, CANOLA OIL, SOY LECITHIN), ICING (TITANIUM DIOXIDE [COLOR], SHELLAC, PROPYLENE GLYCOL, AMMONIUM HYDROXIDE, HYDROXYPROPYL CELLULOSE).",321.0,0.0,0.0,82.1,75.0,0.0,18.0,0.0,True,Unknown
"WATERMELON LOLLIPOPS, WATERMELON",16.5 GRM,3 pieces,HILCO,"SUGAR, CORN SYRUP, CITRIC ACID, ARTIFICIAL FLAVOR AND ARTIFICIAL COLOR: FD&C RED NO. 40.",364.0,0.0,0.0,97.0,72.7,0.0,61.0,0.0,True,Unknown
"WATERMELON LOLLIPOPS, WATERMELON",12.0 GRM,2 Pops,CHARMS,"SUGAR, CORN SYRUP, CITRIC ACID, ARTIFICIAL FLAVORS, ARTIFICIAL COLORS (INCLUDING FD&C RED 40, FD&C BLUE 1, FD&C BLUE 1 LAKE), TURMERIC COLORING.",375.0,0.0,0.0,91.7,75.0,0.0,0.0,0.0,True,Unknown
"WATERMELON LOLLIPOPS, WATERMELON",16.0 MG,1 pc,EL LAREDO,"TAMARIND PULP, SUGAR, WATER, CORN SYRUP, SALT, TAMARIND SHELLS & PITTS, CHILIBENZOATE OF SODA AS PRESERVATIVES.",562.0,0.0,0.0,75.0,43.8,0.0,1250.0,0.0,True,Unknown
"WATERMELON MARGARITA, WATERMELON",120.0 MLT,1/10 bucket,THE MODERN GOURMET,"WATER, SUGAR, CITRIC ACID, NATURAL AND ARTIFICIAL FLAVORS, SALT, POTASSIUM SORBATE, SODIUM BENZOATE, ASCORBIC ACID, RED 40.",83.0,0.0,0.0,21.7,21.7,0.0,25.0,0.0,True,Unknown
"WATERMELON MICHELADA, WATERMELON",152.0 GRM,1 Tbsp,MARIO CHELADA,"WATER, SUGAR, SALT, SUN-DRIED CHILI MIX, CORN SYRUP, TEJOCOTE PULP, DEHYDRATED LEMON, WHEAT FLOUR, SOY FLOUR, CITRIC ACID, ARTIFICIAL COLORING (RED #40, YELLOW #6, BLUE # 1) ARTIFICIAL FLAVOR, SILICON DIOXIDE, SODIUM BENZOATE & POTASSIUM SORBATE.",91.0,0.66,7.24,21.0,17.1,2.0,3.0,0.0,True,Unknown
"WATERMELON RINGS, WATERMELON",43.0 g,5 PIECES,SUNRISE,"SUGAR, CORN SYRUP, GELATIN, CITRIC ACID, WHITE GRAPE JUICE FROM CONCENTRATE, SORBITOL, NATURAL AND ARTIFICIAL FLAVORS, ARTIFICIAL COLORS INCLUDING (RED 40, RED 3).",326.0,4.65,0.0,79.1,62.8,0.0,23.0,0.0,True,Unknown
"MELON TRIO, MELON",113.0 MG,4 oz,COUNTRY FRESH,"CANTALOUPE, WATERMELON, HONEYDEW.",35.0,0.88,0.0,7.96,7.08,0.9,13.0,0.0,True,Unknown
"MELON SPORTS DRINK, MELON",360.0 MLT,12 fl oz (360 mL),POWERADE,"WATER, HIGH FRUCTOSE CORN SYRUP, LESS THAN 0.5% OF: CITRIC ACID, NATURAL FLAVORS, SALT AND MONO-POTASSIUM PHOSPHATE AND MAGNESIUM CHLORIDE AND CALCIUM CHLORIDE (ELECTROLYTE SOURCES), MODIFIED FOOD STARCH, MEDIUM CHAIN TRIGLYCERIDES, SUCROSE ACETATE ISOBUTYRATE, CALCIUM DISODIUM EDTA (TO PROTECT COLOR), VITAMIN B3 (NIACINAMIDE), YELLOW 5, VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE), BLUE 1, VITAMIN B12",22.0,0.0,0.0,5.83,5.83,0.0,42.0,0.0,True,Unknown
"CUCUMBER MELON KOMBUCHA, CUCUMBER MELON",355.0 MLT,12 fl oz,WALKER BROTHERS,"RAW KOMBUCHA (FILTERED WATER, KOMBUCHA CULTURE, BLACK TEA*, GREEN TEA*, JASMINE TEA*, CANE SUGAR""), HONEYDEW JUICE*, CUCUMBER JUICE*",20.0,0.28,0.0,3.1,2.54,0.0,0.0,0.0,True,Unknown
"CUCUMBER MELON SELTZER, CUCUMBER MELON",360.0 MLT,12 fl oz,SHOPRITE,"CARBONATED WATER, NATURAL FLAVOR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Unknown
"MAJOR MELON SODA, MAJOR MELON",360.0 MLT,12 fl oz,MTN DEW,"CARBONATED WATER, HIGH FRUCTOSE CORN SYRUP, CITRIC ACID, NATURAL FLAVOR, GUM ARABIC, SODIUM BENZOATE (PRESERVES FRESHNESS), CAFFEINE, SODIUM CITRATE, GLYCEROL ESTER OF ROSIN, CALCIUM DISODIUM EDTA (TO PROTECT FLAVOR), RED 40.",44.0,0.0,0.0,12.2,12.2,0.0,14.0,0.0,True,Unhealthy
"MAJOR MELON SODA, MAJOR MELON",360.0 MLT,12 fl oz,MTN DEW,"CARBONATED WATER, HIGH FRUCTOSE CORN SYRUP, CITRIC ACID, NATURAL FLAVOR, GUM ARABIC, SODIUM BENZOATE (PRESERVES FRESHNESS), CAFFEINE, SODIUM CITRATE, GLYCEROL ESTER OF ROSIN, CALCIUM DISODIUM EDTA (TO PROTECT FLAVOR). RED 40.",44.0,0.0,0.0,12.2,12.2,0.0,14.0,0.0,True,Unhealthy
"MELON COCONUT MILK DRINK, MELON",245.0 MLT,1/2 bottle,RIO GRANDE,"WATER, COCONUT MILK, SUGAR, NATA DE COCO, EMULSIFIERS GLYCERYL MONOSTEARATE, POLYGLYCEROL ESTERS OF FATTY ACIDS), SODIUM CASEINATE (STABILIZER), MELON FLAVOR, COLORS (FL)&C YELLOW 5,FD&C BLUE 1)",57.0,0.41,3.27,6.12,5.71,0.8,33.0,0.0,True,Breakfast
"MELON COLLAGEN INFUSED WATER, MELON",500.0 ml,1 BOTTLE,Not specified,"FILTERED WATER, COLLAGEN PEPTIDES (BOVINE), NATURAL FLAVOR",10.0,2.0,0.0,0.4,0.0,0.0,13.0,0.0,True,Unknown
"MELON FLAVORED DRINK MIX, MELON",16.700000762939453 g,1 tbsp,ARBOL FRUTAL,"SUGAR, DEXTROSE, ARTIFICIAL FLAVOR FUMARIC ACID ASPARTAME, TITANIUM DIOXIDE, SILICON DIOXIDE, ACESULFAME POTASSIUM, ACACIA GUM, ASCORBIC ACID (VITAMIN C), ARTIFICIAL COLORS (YELLOW 6 RED 40).",359.0,0.0,0.0,95.8,0.0,0.0,0.0,0.0,True,Unknown
"MELON MANIA ENERGY DRINK, MELON",473.0 MLT,1 can,REIGN,"CARBONATED WATER, CITRIC ACID, SODIUM CITRATE, L-LEUCINE, NATURAL FLAVORS, CAFFEINE, L-ISOLEUCINE, L-VALINE, SUCRLOSE, SODIUM BENZOATE (PRESERVATIVE), POTASSIUM CITRATE, POTASSIUM SORBATE (PRESERVATIVE), ACESULFAME POTASSIUM, NIACINAMIDE (VIT. B3), MAGNESIUM LACTATE, COENZYME Q-10, PYRIDOXINE HYDROCHLORIDE (VIT. B6), CYANOCOBALAMIN (VIT. B12)",2.0,0.0,0.0,0.63,0.0,0.0,42.0,0.0,True,Unknown
"MELON NON-CARBONATED BEVERAGE, MELON",500.0 MLT,1 bottle,CALPICO,"WATER, SUGAR, NONFAT MILK, MALTITOL SYRUP, LACTIC ACID, MELON JUICE CONCENTRATE NATURAL AND ARTIFICIAL FLAVORS, SOY FIBER, CITRIC ACID, PECTIN, CULTURED NONFT MILK, SODIUM CITRATE, SUCRALOSE, SALT, YELLOW 5, BLUE 1",28.0,0.2,0.0,6.8,5.8,0.2,15.0,0.0,True,Unknown
"STRAWBERRY MELON DRINK, STRAWBERRY MELON",355.0 MLT,12 oz,BRISK,"WATER, HIGH FRUCTOSE CORN SYRUP, CITRIC ACID, PHOSPHORIC ACID, POTASSIUM CITRATE, SODIUM HEXAMETAPHOSPHATE (TO PROTECT FLAVOR), NATURAL FLAVOR, POTASSIUM BENZOATE (PRESERVES FRESHNESS), GUM ARABIC, POTASSIUM SORBATE (PRESERVES FRESHNESS), XANTHAN GUM, GLYCEROL ESTER OF ROSIN, ACESULFAME POTASSIUM, CALCIUM DISODIUM EDTA (TO PROTECT FLAVOR), SUCRALOSE, RED 40, BLUE 1.",31.0,0.0,0.0,8.17,8.17,0.0,23.0,0.0,True,Unknown
"STRAWBERRY MELON SODA, STRAWBERRY MELON",240.0 ml,8 OZA,TOWNE CLUB,"CARBONATED WATER, CANE SUGAR, CITRIC ACID OR TARTARIC ACID, SODIUM BENZOATE (A PRESERVATIVE), FD&C RED #40, FD&C BLUE #1, ARTIFICIAL FLAVORS, CARAMEL COLOR.",38.0,0.0,0.0,10.0,10.0,0.0,8.0,0.0,True,Unhealthy
"TRIPLE MELON LEMONADE, TRIPLE MELON",237.0 ml,8 OZA,CALYPSO,"FILTERED WATER, SUGAR, LEMON JUICE FROM CONCENTRATE, NATURAL FLAVORS, LEMON FRUIT PULP, CITRIC ACID, VEGETABLE JUICE COLOR, MODIFIED FOOD STARCH, EDTA TO PROTECT COLOR.",46.0,0.0,0.0,11.0,10.6,0.0,0.0,0.0,True,Unknown
"TRIPLE MELON LEMONADE, TRIPLE MELON",473.0 MLT,16 fl oz,CALYPSO,"FILTERED WATER, SUGAR, LEMON JUICE CONCENTRATE, NATURAL FLAVORS, LEMON FRUIT PULP, CITRIC ACID, VEGETABLE JUICE COLOR, MODIFIED FOOD STARCH, EDTA TO PROTECT COLOR.",44.0,0.0,0.0,10.6,10.6,0.0,3.0,0.0,True,Unknown
MIXED MELON,255.0 g,1 Container,TAYLOR FARMS,"MAY CONTAIN ONE OR MORE OF THE FOLLOWING: WATERMELON, HONEYDEW MELON, CANTALOUPE MELON.",35.0,0.78,0.0,8.24,7.06,0.0,12.0,0.0,True,Unknown
SPRIT MELON,301.0 g,1 MELON,JACKSON FARMING CO,OKRA.,37.0,0.33,0.0,9.63,8.97,0.3,3.0,0.0,True,Unknown
STRAWBERRY + MELON,142.0 g,1 PACK,Not specified,"MELON (MAY CONTAIN: HONEYDEW OR CANTALOUPE), STRAWBERRIES.",32.0,0.7,0.0,8.45,7.04,1.4,11.0,0.0,True,Unknown
MIXED MELON,170.0 g,1 PACK,Not specified,"MELON (MAY CONTAIN ONE OR MORE OF THE FOLLOWING: CANTALOUPE, HONEYDEW, WATERMELON).",35.0,0.59,0.0,8.82,7.65,0.6,18.0,0.0,True,Unknown
CANTALOUPE MELON,255.10000610351562 GRM,1 SERVING,GOOD & DELISH,CANTALOUPE,35.0,0.78,0.0,8.23,7.84,0.8,16.0,0.0,True,Unknown
GALIA MELON,134.0 g,4.8 ONZ,AYCO,OKRA.,37.0,0.75,0.0,8.96,8.21,0.7,15.0,0.0,True,Unknown
MELON MIX,140.0 g,1 cup,FRESH KITCHENS,"CANTALOUPE, HONEYDEW.",36.0,0.71,0.0,8.57,7.86,0.7,18.0,0.0,True,Unknown
MIXED MELON,283.0 g,1 PACKAGE,PAPA JOHN'S SALADS & PRODUCE,"MAY CONTAIN ONE OR MORE OF THE FOLLOWING: WATERMELON, HONEYDEW, CANTALOUPE.",32.0,0.71,0.0,8.13,7.42,0.7,11.0,0.0,True,Unknown
MIXED MELON,85.0 GRM,3 oz,GET FRESH,"WATERMELON, CANTALOUPE, HONEYDEW",35.0,1.18,0.0,8.24,7.06,1.2,12.0,0.0,True,Unknown
SOUR MELON,29.0 g,11 Pieces,MARLOW,"SUGAR, INVERT CORN SYRUP, MODIFIED CORN STARCH, CITRIC ACID, TARTARIC ACID, NATURAL AND ARTIFICIAL FLAVORING TITANIUM DIOXIDE, RED 40, YELLOW 5 AND BLUE 1.",483.0,0.0,0.0,124.0,86.2,0.0,121.0,0.0,True,Unknown
WATER MELON,170.0 g,1 PACK,Not specified,WATERMELON.,29.0,0.59,0.0,7.65,6.47,0.6,0.0,0.0,True,Unknown
"CUCUMBER MELON SELTZER WATER, CUCUMBER MELON",360.0 MLT,12 fl oz,SIGNATURE SELECT,"CARBONATED WATER, NATURAL FLAVORS.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Unknown
"CUCUMBER MELON SELTZER WATER, CUCUMBER MELON",355.0 MLT,1 can,SIMPLE TRUTH ORGANIC,"CARBONATED WATER, ORGANIC NATURAL FLAVOR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Unknown
"CUCUMBER MELON SPARKLING SELTZER, CUCUMBER MELON",360.0 MLT,12 fl oz,SHOPRITE,"CARBONATED WATER, NATURAL FLAVOR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Unknown
"CUCUMBER MELON SPARKLING WATER, CUCUMBER MELON",355.0 ml,1 CAN,THE FRESH MARKET,"CARBONATED WATER, NATURAL FLAVOR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Unknown
"CUCUMBER MELON SPARKLING WATER, CUCUMBER MELON",355.0 ml,1 can,THE FRESH MARKET,"CARBONATED WATER, NATURAL FLAVOR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Unknown
"CUCUMBER MELON SPARKLING WATER, CUCUMBER MELON",355.0 MLT,1 can,SOLEIL,"CARBONATED WATER, NATURAL FLAVOR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Unknown
"CUCUMBER MELON SPARKLING WATER, CUCUMBER MELON",355.0 ml,1 CAN,HT TRADERS,"CARBONATED WATER, NATURAL FLAVOR.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,Unknown
"CUCUMBER MELON SPARKLING WATER, CUCUMBER MELON",355.0 ml,1 CAN,365 EVERYDAY VALUE,"CARBONATED WATER, NATURAL FLAVORS.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Unknown
"GERRIT'S, GUMMY PINK CADILLACS, MELON, MELON",40.0 g,10 PIECES,GERRIT'S,"GLUCOSE-FRUCTOSE SYRUP, SUGAR, MODIFIED STARCH, GELATIN, ACIDS (MALIC ACID, ACETIC ACID), NATURAL MELON FLAVORINGS, GLAZING AGENT (CARNAUBA WAX), CONCENTRATES (SWEET POTATO, CARROT).",352.0,2.5,0.0,82.5,60.0,0.0,28.0,0.0,True,Unknown
"KIWI MELON PROBIOTIC WATER, KIWI MELON",532.0 ml,1 Bottle,KARMA,"PRISTINE WATER, CITRIC ACID, CANE SUGAR, STEVIA REBAUDIANA LEAF EXTRACT, NATURAL FLAVORS, PROBIOTIC CULTURE (BACILLUS COAGULANS GBI-30 6086), NIACINAMIDE (VITAMIN B3), D-CALCIUM PANTOTHENATE (VITAMIN B5), D-ALPHA-TOCOPHERYL ACETATE (VITAMIN E), FRUIT JUICE (COLOR), PYRIDOXINE HYDROCHLORIDE (VITAMIN B6), VITAMIN A PALMITATE, TURMERIC EXTRACT (COLOR), CHROMIUM PICOLINATE, CYANOCOBALAMIN (VITAMIN B12).",4.0,0.0,0.0,1.13,0.94,0.0,2.0,0.0,True,Unknown
"KLASS, SWEETENED DRINK MIX, MELON, MELON",4.0 g,1 tsp,KLASS,"SUGARS (DEXTROSE AND/OR SUGAR), ARTIFICIAL SWEETENERS (ASPARTAME* 1.87G/100G, ACESULFAME POTASSIUM 0.74G/100G), FUMARIC ACID, ARTIFICIAL FLAVORS, TITANIUM DIOXIDE, SILICON DIOXIDE, DRIED CANTALOUPE PULP (0.17%), ASCORBIC ACID (VITAMIN C) AND ARTIFICIAL COLORS (YELLOW 6 AND RED 40).",375.0,0.0,0.0,100.0,75.0,0.0,0.0,0.0,True,Unhealthy
